SenderPersonId;ExtractedBodyText
150;"8:15 am DEPART Private Residence *En route State Department
8:25 am ARRIVE State Department
8:25 am PRESIDENTIAL DAILY BRIEFING
8:30 am Secretary's Office
8:30 am DAILY SMALL STAFF MEETING
8:45 am Secretary's Office
8:45 am DAILY SENIOR STAFF MEETING
9:15 am Secretary's Conference Room
9:30 am (t) PHONE CALL w/UN AMBASSADOR SUSAN RICE (T)
10:00 am Secretary's Office
10:00 am BILATERAL w/SRI LANKAN MINISTER OF EXTERNAL
10:30 am AFFAIRS G.L. PEIRIS
10:30 am PRESS PRE-BRIEF
10:35 am Secretary's Office
10:35 am JOINT PRESS AVAILABILITY w/SRI LANKA FM PEIRIS
10:50 am Treaty Room, 7'h Floor
11:00 am MEETING w/QUINN MEACHAM
11:30 am Secretary's Office
11:30 am MEETING w/CONGRESSMEN ELIOT ENGEL AND CONNIE MACK
12:00 pm Secretary's Outer Office
12:00 pm OFFICE TIME
12:30 pm Secretary's Office
12:30 pm MEETING w/SPECIAL ENVOY SCOTT GRATION
1:00 pm Secretary's Office
1:00 pm MEETING w/CONGRESSWOMAN LORETTA SANCHEZ
1:30 pm Secretary's Outer Office
1:30 pm WEEKLY DEVELOPMENT MEETING
2:30 pm Secretary's Outer Office
2:30 pm OFFICE TIME
3:15 pm Secretary's Office
3:30pm MEETING w/DENNIS ROSS
4:15pm Secretarys Office
TBD DEPART State Dept *En Route Private Residence
TBD ARRIVE Private Residence
###"
150;Sorry for the delay. Abt 15 minutes away. We hit some traffic in new jersey.
150;I'm at the post office but Huma has this printed for you.
150;"Will do
And have email printed for you"
150;"his vote - The Hill
done"
SenderPersonId;ExtractedBodyText
153;"Neera Tanden
Saturday, March 28, 2009 12:37 AM
Re:
B6"
153;"This was on Paul Krugman's blog yesterday. I, for one, enjoyed it. Hope you're very well Hillary.
May 19, 2009, 7:35 am
Ahem
Politico:
Health care could soon go the way of the automobile, with users having no choice but to buy
insurance coverage.
Within four years, every American could be required to own health insurance or pay their way
through tax penalties. The odds of such a sea change rose last week when chief Democratic and
Republican Senate negotiators on a health care bill acknowledged that many on the Finance
Committee considered the so-called individual mandate essential to lower insurance costs for
those who already have coverage.
President Barack Obama didn't embrace the individual mandate during the campaign, which
means he would essentially start from scratch in terms of selling the idea to voters.
The mandate was a central policy difference with Hillary Clinton, who argued that a mandate
was the only way to achieve universal coverage. Obama disagreed, saying enough people would
purchase insurance voluntarily if the costs could be brought down.
Progressive policy experts widely agreed that Obama's plan would have left out about 15 million
people. Clinton, with an assist from New York Times columnist Paul Krugman, regularly
assailed Obama for his no-mandate position.
Actually, I don't care who gets credit, as long as we actually get universal health care."
153;"Barack Obama may support insurance mandate
By CARRIE BUDOFF BROWN I 6/3/09 3:42 PM EDT
Updated: 6/3/09 11:22 PM EDT
As a presidential candidate, Barack Obama scoffed at Hillary Rodham Clinton's proposal to require people to
buy health insurance.
""(If) they can't afford it, they just don't get it,"" Obama said during the primary, arguing that a mandate would
not work unless insurance costs were lowered first.
For the first time, Obama confirmed Wednesday that he plans to stake out a different position as president.
In a letter to two leading Democratic senators, Obama said he could support a mandate on individuals to buy
coverage, as long as Congress exempted those who could not afford it. This marks a shift from his stance during
the campaign, when he tussled repeatedly with Clinton on the issue. She proposed an individual mandate, and
he did not.
""I share the goal of ending lapses and gaps in coverage that make us less healthy and drive up everyone's costs,
and I am open to your ideas on shared responsibility,"" Obama wrote. ""But I believe if we are going to make
people responsible for owning health insurance, we must make health care affordable.""
""If we do end up with a system where people are responsible for their own insurance, we need to provide a
hardship waiver to exempt Americans who cannot afford it,"" Obama wrote.
Detailing his positions on various health care proposals for the first time as president, Obama also said
Americans should be able to choose between public and private insurance plans in a reformed health care
system.
""I strongly believe that Americans should have the choice of a public health insurance option operating
alongside private plans,"" he wrote. ""This will give them a better range of choices, make the health care market
more competitive, and keep insurance companies honest.""
He offered qualified support for a mandate on employers to provide insurance or pay a fee to the government.
Employers ""have a responsibility to support health insurance for their employees,"" Obama wrote, but small
businesses should be exempt.
Obama's positions on these issues were not entirely surprising, but his decision to weigh in before
congressional Democratic leaders released a single bill was unexpected. Prior to the letter, Obama and his aides
had declined to say specifically where he stood on various issues, including the public plan and individual
mandate, saying they wanted Congress to lead the way in writing a bill.
But Democrats have been anxious for the president to take a more public stance, and the letter provides the
guidance that many in Congress had been craving as House and Senate committees move closer to releasing
draft bills.
""The president says get it done. Get it done right because we only get one chance,"" said Sen. Barbara Mikulski
(D-Md.), a member of the Senate Health, Education, Labor and Pensions Committee. ""The letter essentially
synthesizes what the president is saying.""
He outlined the parameters in a letter to Senate Finance Chairman Max Baucus (D-Mont.) and Health,
Education, Labor and Pensions Committee Chairman Ted Kennedy (D-Mass.).
Obama's endorsement of a public insurance option could boost the controversial proposal and serve as catalyst
for the Democratic base as the president kicks off a grassroots campaign Saturday.
""It's clear that the Republican resistance to a public plan hasn't softened President Obama's support for one,""
Sen. Chuck Schumer (D-N.Y.) said in a statement. ""This strengthens the hand of those of us advocating for a
public option, which is the only way to keep the private insurers' feet to the fire.""
Despite almost uniform opposition from Republicans on the public plan, the president wrote in the letter that he
remains ""hopeful that many Republicans"" would back an overhaul bill.
Sen. Chuck Grassley (R-Iowa), the ranking Republican on the Finance Committee, struck an optimistic tone in
a statement, saying the letter ""doesn't draw lines in the sand,"" and ""is helpful because of his statements that
reform legislation needs to have bipartisan support.""
However, the letter is likely to incite opponents, who have been frustrated by Obama's lack of specifics.
Indeed, on Thursday morning, Conservatives for Patients' Rights will begin airing a new TV ad called
""Bulldozer,"" which says a ""government-run plan"" will drive private insurers out of business and eliminate
consumer choices.
Back to top
Read more: ""Barack Obama may support insurance mandate - Carrie Budoff Brown - POLITICO.com"" -
http://www.politico.com/news/stories/0609/23298.html#ixzz0HQhr4KMx&A"
153;"Sorry to flood your email, but I couldn't resist sending this to you from Ben Smith
A year later, Hillary wins
A year ago today, the final set of primaries made official the foregone conclusion that Barack Obama had won
the primary, and Hillary Clinton lost it.
There's far too much going on today to dwell on an anniversary, but it does seem worth noting one particular
piece of news in its light: On the central health care policy debate of the Democratic Primary -- which was, to
be fair, conducted within a fairly narrow frame -- Obama appears to have conceded today to a Senate plan likely
to more closely resemble Clinton's.
In a dense, careful letter to Ted Kennedy and Max Baucus, Obama offered his principles for a health care plan
and conceded on a central point: He is now open to an individual mandate, which he campaigned against, and
which is now being talked about by Senators of both parties with the buzzword ""shared responsibility.""
Obama still backs a ""hardship waiver"" for people unable to afford the mandate -- which is consistent with the
core of his objection to the mandate. But what he cast as a principled difference of approach -- was the problem
merely that people couldn't afford insurance? or something more? -- seems to have been conceded.
Here's the relevant paragraph:
I understand the Committees are moving towards a principle of shared responsibility -- making
every American responsible for having health insurance coverage, and asking that employers
share in the cost. I share the goal of ending lapses and gaps in coverage that make us less healthy
and drive up everyone's costs, and I am open to your ideas on shared responsibility. But I believe
if we are going to make people responsible for owning health insurance, we must make health
care affordable. If we do end up with a system where people are responsible for their own
insurance, we need to provide a hardship waiver to exempt Americans who cannot afford it. In
addition, while I believe that employers have a responsibility to support health insurance for their
employees, small businesses face a number of special challenges in affording health benefits and
should be exempted.
B6
B6
By Ben Smith 07:51 PM"
153;"Neera Tanden
Monday, November 1, 2010 11:35 PM
Hi Hillary,
I hope you are enjoying your travels. I'm trying to keep the Go, Fight, Win spirit, but I must confess,
it's a bit hard.
I promise I will do this rarely, if at all, in the future, but I am once again sending my column. This
time I am doing so because it references you and also because it created some buzz related to the
primaries.
Looking forward to seeing you in December.
Neera
PO,!T1CS
The Female Factor
Jcw the Democrats can regain women 3 faith—and fightfor their interests.
era 111""(leP1
MORE FROM TH!S AUTHOR
Neera Tanden: How °barna Can Win the Battle Over the Economy
What Will It Tate For the Left to Rally Behind Obama Again?
Tanden: Why Liberal Dissatisfaction With Obarna Is Way Overblown
Last week, as Democratic candidates across the country reached out to female voters in the final swing
before Election Day. the White House released a report on how
The report highlights the Obama's administration's efforts and accomplishments on behalf of
.‘vomen's economic success—small business expansion that helps female business owners, jobs tax credits
that help women (and lnera) find jobs, and laws to enforce equal pay for equal work„ among other
initiatives. Yet the report passed with little fanfare and even less media attention—like so many other
aspects of the president's remarkably pro-woman policy agenda.
It's almost tragic how this agenda has fallen under the radar during Obama's first two years in office. We
hear too often about abortion's controversial role in the year-long health care negotiations—but not
enough about other women-centered issues that, after being promoted by activists for years, have finally
made it into legislation. These go beyond the Lilly Ledbetter Fair Pay Act. The American Reinvestment
and Recovery Act dramatically expanded child care provisions and Head Start. The health cafe bill
contained over $i billion to support nurses visiting new and expectant mothers at home, a program that
women's groups and economists alike have championed as a smart investment. An even bigger victory is
the CLASS Act, also part of the health care bill, which provides a basic cash benefit to people (often
women) who are taking care of the elderly at home.
Yet I can probably count on my hand the number of people, including women, who actually know about
these new laws. Amid the din of bad news about the economy and misinformation about health care
reform, these policies don't stand a chance, sadly, of getting much media coverage. it doesn't help that the
Democrats haven't done enough to shine a public spotlight on them.
But they could soon be lost in an even deeper abyss: The rampant individualism and free-market
fundamentalism support-ed by the Republican Party, which seems on the 1
.Drecipice of controlling -die
House and possibly the Senate, could undo these initiatives entirely. What's more, the new Republiicpm
wave could mute the voice of women and their most important advocates on the national stage.
The Ten Parties, fueled by wealthy multimillionaires, are running extreme candidates—including
women like Sharron Angie and Christine O'Donnell—who want to get rid of policies that help women the
most. If the health care bill gets repealed, for instance, the new provisions for !ong-term care would go out
the window, making decades worth of advocacy work moot.
But the Tea Parties threaten women in other ways, too. .ff the Republicans take back the _House, the
Democratic Party will lose one of its most powerful women: Speaker Nanc,
„' Pelosi, who currently has more
clout than any woman on the other side of the aisle, Meanwhile, Republicans like Sarah Palin and Nikki
Haley will only gain political power—and, with that .power, attract more attention to their extreme views.
If these Republicans become the nation's loudest voices of seemingly strong women, that could portend
for a shift among younger women's allegiances toward the Republican Party and its platform.
Already, despite the stark realities about what Republicans will likely take away from women once. they are
in power, we are seeing rumbling of such a change: After forming the backbone of Democratic majorities
for years, working-class women are wobbling in theii support the the Obama administration. According to
a fron. last week, while femaie college graduates savor Democratic over
Republican control (56 percent to 36 percent), women With only some college or a vocational education
are running almost even k A • '
Perhaps, in their growing economic anxiety, this group of women wafits to throw out incumbents they
perceive have not sufficiently focused on their economic progress. But, of course, if the media paid more
attention to Obama's pro-woman agenda—and both advocates and policymakers did more to broadcast
it—these key voters would know that the Democrats, not Republicans, are the politicians who have their
interests in mind.
Democrats can't let this continue—they can't allow Republicans to brand themselves as the party of strong
female leaders, or allow women to gradually become a constituency of the right. That's why it's critical to
have standout women in the party. If Pelosi loses, is there a powerful enough Democratic woman to
compete with these Republicans in the national spotlight? There's Hillary Clinton who, as Secretary of
State, has sent a powerful signal to the country and the world about the importance of female leadership in
the Obama administration, But, as a technically non-partisan international figure, Hillary won't be able to
do public battle with the rising right,
Perhaps a Governor Sink—if she wins—in Florida could be among a new class of strong female Democrats.
The °barna administration would also do well to elevate v.,/onien in the exe.cutive branch and turn public
attention to those who are already there.
In addition to •presenting women as the face of the patty, Democrats must focus on issues like long-term
care, child care, and equal pay, all of which could rise to the legislatle fore in the coming months.
Republicans will likely directly attack or cut beck investments in these initiatives. When this happens, the
White House (and Democrats more broadly) would be wise to e.:;olain what ili niean for women if these
i •
nitiatives are gutted or lost—and to fight tooth and nail to make s-a•.e that doesn't happen.
If it doesn't take these steps, the Democratic Party could lose ts grasr on a cr3-ni‘al. Pveii central 7-,eit of its
coalition. And women, in the long run, would suffer under conservative laws that parrot family -values, but
do nothing to value families.
Neera Tanden is the chiTcoperatina office, of Center for . ozriefn P—oc,-ress, SJ.e served in the
ObalRe. and C:-
:;qton adininistrUHOTZS.
.■1?;;RT :•IAR7.0 0;n:cr,,"
153;"Neera Tanden
Friday, November 5, 2010 11:03 PM
H
I don't know where he got that you would have pulled the plug on health care, but other parts...
htto://y,mew. wash i natalDI:0)st. co rnPrtio-dynicontentla rii d el201. Oil1/05/AR2010110505214. h %.! r!"
SenderPersonId;ExtractedBodyText
9;"Madam Secretary,
Shapiro, Andrew J <ShapiroA@state.gov>
Friday, August 14, 2009 6:17 PM
H
Sullivan, Jacob
Colombia Defense Cooperation agreement
Our chief negotiator for the Defense Cooperation Agreement (DCA) just reported that a provisional agreement has been
reached with the Colombians. It will have to go through translation and other scrubbing over the next couple of weeks
before its ready to be signed but this should be good news for your proposed meeting with Foreign Minister Bermudez
next week. Please let me know if you have any questions.
Andrew
7"
9;Understood about expediting finalizing the agreement. I am not scheduled to see Bermudez tomorrow.
9;I'm checking and will get right back to you.
9;"DCA negotiations are still on for week after next (11-13 Aug), as requested.
Amb Barco called to request that we slide right one day (13,14 Aug). They requested this based on a visit of Mexican
President Calderon - who will visit Bogota (10-12 Aug). The dep FM and some MinDef officials want to be in Bogota for
Calderon's visit.
Let me know if you have any other questions."
9;"I will be out of the office until Tuesday, October 13 with limited access to e-mail. If you need immediate assistance,
please contact Pat Grimes at 202-647-9022.
Andrew J. Shapiro
Assistant Secretary for Political-Military Affairs Department of State
2201 C Street, NW
Washington, DC 20520"
9;"I will be out of the office until Friday September 3 with limited access to e-mail. If you need immediate assistance, please
contact Nadia Brown at 202-647-9022.
Andrew J. Shapiro
Assistant Secretary for Political-Military Affairs Department of State
2201 C Street, NW
Washington, DC 20520"
9;"Madam Secretary,
Thank you so much for making the time to address the reception celebrating the passage of the Defense Trade
Cooperation Treaties with the UK and Australia. Everyone in the room put forward tremendous effort towards achieving
the treaties passage and they appreciated the recognition of their efforts that you provided.
I'm working on a memo to you that will summarize PM's achievements during the first 18 months of my tenure as well
as the Bureau's priorities going forward. Once I send it up to you, I'll work with Eric, Jake, Cheryl, etc. on setting up a
time with you to discuss to ensure that we are capturing your priorities.
Thanks again.
Best, Andrew"
SenderPersonId;ExtractedBodyText
12;"Valenzuela, Arturo A <ValenzuelaAA@state.gov>
Saturday, December 5, 2009 3:46 PM
Re: Columbia, Brazil and Honduras
Thanks very much for contacting me-- I just got off a plane in Florida on my way to Mexico for my first visit and
consultations w Carlos Pascual. Return Wed morning.
1.4(B)
1.4(D)
B1
On Honduras we are ok-- despite complications. We maintain a principled position (no to coup), with a realistic one
based on need to have an end game for Honduras. Our formulation that election was necessary but not sufficient —
succeeded in shifting dynamic in many other countries and pushing back on erroneous press reports alleging
administration vacillation.
B5
Best regards,
Arturo"
12;
12;"Thanks very much. Will do. Have a good weekend.
Best, Arturo"
12;"Valenzuela, Arturo A <ValenzuelaAA@state.gov>
Friday, October 1, 2010 7:34 AM
Gonzalez, Juan S; Sullivan, Jacob J; Abedin, Huma; Steinberg, James B; Burns, William J
From Arturo - Correa Rescued in Ecuador
Madame Secretary: After a tense day in which President Correa was slightly injured at noon by rioting and
striking police, and later was barred from leaving the hospital by the same, the army finally rescued him at
9pm last night. Some military units, including the Navy unit in Guayaquil appeared to support the police. The
police also occupied the national congress. As the rescue took place, the head of the Ecuadoran Joints Chiefs
of Staff issued a statement supporting the president, and noting that the armed forces respect the rule of law
""in which the President [Rafael Correa] is the maximum authority of the three branches."" Things are now
calm.
Reaction in the hemisphere was one of deep concern. The OAS adopted a resolution; South American
presidents at the call of UNASUR travelled to Buenos Aires and are likely to go on to Quito to support
Correa. Several, including Garcia and Santos, called Correa. Zapatero also spoke with him. Moratinos tried to
reach you at around 6pm last evening to convey that news, I took the call.
As you know, we issued a statement of support for Correa. I also gave an interview to CNN in Spanish, which
was re-played frequently. I strongly recommend that you call Correa today to reiterate U.S. support for his
government and to wish him well.
He will appreciate it but, more broadly, it sends a signal that the United States supports the constitutional
order and rejects any attempt to undermine it. Chavez in Buenos Aires predictably declared that we were
behind the unrest. We have prepared a call sheet for you.
Regards,
Arturo"
12;"Thanks so much for doing this. I will follow up w a call to FM Patifio who I now understand was also injured after I spoke
to him yesterday."
12;"Madame Secretary:
I'd like to update you on our efforts to engage with Bolivia.
You engaged personally and through Maria Echaveste as we've tried to think and act creatively to extract positives from
a difficult starting point. Echaveste visited Bolivia in June and September 2009, and I traveled there this June to
underline our commitment to better relations; you met with FM Choquehuanca at the OAS GA in Lima later that month;
and Labor Secretary Solis and Maria Otero traveled to President Morales' inauguration in January 2010.
Best Regards,
Arturo"
12;"Valenzuela, Arturo A <ValenzuelaAA@state.gov>
Saturday, August 28, 2010 2:05 PM
Valmoro, Lona J; Huma Abedin
Re: From Arturo re Bolivia
Happy to discuss. I am on leave in Florida--- returning to DC Wednesday the 1st around 2:30 pm-- could come in after
3:00. Am available any time Thursday afternoon or Friday B6
the 3rd. Best, Arturo"
SenderPersonId;ExtractedBodyText
94;I am in back-to-back meetings on Friday, October 2, and will have only limited access to e-mails.
94;"1.4(B)
1.4(D)
B1
Jeffrey Feltman"
94;"Feltman, Jeffrey D <FeltmanJD@state.gov>
Saturday, October 3, 2009 4:30 PM
H; Mitchell, George J
Re: Phone call report
B6
Copying in the email the Senator usually checks on the weekend. (Senator, the message below is from the Secretary.)
1
1
B"
94;I am out of the office, back on November 30.
94;"B1
1.4(B)
1.4(D)
Yes. (Sorry for late response -- been driving in Thanksgiving traffic to Ohio.)
Jeffrey Feltman"
94;I am on official travel until sometime on December 18. I will have periodic access to e-mails on this system.
94;"Feltman, Jeffrey D <FeltmanJD©state.gov>
Saturday, December 12, 2009 11:29 AM
H; Koh, Harold Hongju
Re: Guinea
I have left a message on the phone number of my French counterpart. I am sure he'll call me back, as he always does.
Jeffrey Feltman"
94;I am on official travel until mid-day on 2/19. I will check messages by Blackberry as frequently as possible.
94;"Madam Secretary, Tamara Wittes and Alex Djerassi from NEA have been working with Megan this morning on what we
in NEA, at least (and obviously we defer to you!), see as the real opportunity of the speech: to lay out a simple theme
about Cairo that has somehow gotten lost --
Jeffrey Feltman
Assistant Secretary
Bureau of Near Eastern Affairs
Department of State
202-647-7209"
94;"Sure. In touch with Claire about timing.
Jeffrey Feltman
Assistant Secretary
Bureau of Near Eastern Affairs
Department of State
202-647-7209"
94;"I am out of the office on travel from COB 9/9 until sometime on 9/17. Then I will be on travel again from 9/18 until
sometime either 9/29 or 9/30. I will check messages on this system periodically."
94;"I will have with me a big file on this; I raised the case on the margins of Aboul-Gheit's meeting with you on August 30.
We will work with CA to have a letter prepared to take.
The case is typical in that the U.S. parent has custody that the Egyptian courts have not yet recognized (case is pending).
But it's atypical in that it's the mother who took the kids to Egypt and the father who is in the U.S. We're in touch with
Senator Kerry's office on this.
Jeffrey Feltman
Assistant Secretary
Bureau of Near Eastern Affairs
Department of State
202-647-7209"
94;I am on official travel and should be back in the office on Monday, December 6. I will check this system intermittently.
SenderPersonId;ExtractedBodyText
113;"Campbell, Kurt M <CampbelIKM@state.gov>
Saturday, July 11, 2009 9:43 PM
Re: N. Korea
Secretary Clinton -"
113;"Thank you Madame Secretary the information you received from Jakarta is consistent with what we have now heard
from Indonesians. Scott and I just held an agency wide review of our collective Pacific wide efforts to date and where we
both need more information and where we are prepared to do more. Our team is doing a full accounting of every effort
to date and we will have this to you by mid afternoon. We are awaiting word from Luzon and I anticipate that we will
need to do much more there and in parts of Indonesia in the days ahead. We will be in touch with our interagency
colleagues throughout the day and will update you again accordingly. Thank you for your efforts and the readouts. I will
also do follow ups as you request. Best Kurt"
113;"Thanks Madame Secretary -- we are working this on Jim's schedule currently I believe but the Admiral really wants you
to do this. We certainly want more attention to the still very tentative military dialogue between US and PRC and
Admiral Owens is very much engaged on this. It's your call but your involvement would certainly help this nascent
initiative gain altitude. Best Kurt"
113;"Hope you are well this morning. I will be in the hold room if you need any assistance. We had a fun dinner with Phillippe
and Jake last night. Wish you were with us! Best Kurt"
113;"Campbell, Kurt M <CampbelIKM@state.gov>
Monday, April 26, 2010 6:33 AM
Re: Futenma
1.4(B)
1.4(D)
B1
Thanks Madame Secretary in HK on the way to Tokyo.
yvill know more in Tokyo tomorrow and will
report to you directly. Best Kurt"
113;Forward deployed diplomacy taking root in commentary from Hawaii speech. We will use it more in next statements. Kurt
113;"Thanks Madame Secretary --
Kagan also had an unusually supportive piece on Friday that prominently mentioned your role on Asia
He built Singapore from nothing and his book is pretty damn inspirational on that front.
I leave for Asia early Monday and will check in from the road. Thanks and best Kurt"
113;"Tom and Larry doing fine in early meetings here in Beijing. Tom has highlighted critical role of S and ED. Larry somewhat
discursive and academic on global economic issues. China intent on a good Hu summit in DC likely scheduled for January
2011. Dai agrees to meet with S in third city in Fall -- will work on details. More later Kurt"
113;Thank you Madame Secretary. Best from Beijing. Kurt
113;a Partnership
113;"Can debrief or discuss at your convenience Madame Secretary. Ops can find me at any time. Will be out of pocket 1 to 4.
Thanks Kurt"
113;
113;Madame Secretary -- a very sophisticated and supportive voice from Singapore. Kurt
113;"We are updating for the morning and getting from Washington forward leaning language on damns. Will have at 815
staff. Thanks Kurt"
SenderPersonId;ExtractedBodyText
168;"Crowley, Philip J <CrowleyPJ@state.gov>
RELEASE IN PART
B6
Here is what we have come up with as agreed language from Bob, Eric, Mike, Melanne, Lissa and me. This can be used
for the letter and for press guidance. Melanne will send a letter to the GOSL and perhaps the UN Permrep. We will ask
the Post to release the letter to journalists in Colombo once it is received. I will schedule a press briefing at the Foreign
Press Center early this week, which will attract a good number of Asian journalists, and make sure the question is asked
so we can put it in proper context. We will have it for guidance in the Main State briefing if asked. PJ
BEGIN TEXT
Questions have been raised regarding remarks by Secretary of State Hillary Clinton on September 30 before the United
Nations Security Council on the adoption of a resolution to combat sexual violence in armed conflict. In her statement,
she said that we have seen rape used as a tactic before in a number of countries, including Sri Lanka.
Regarding the Secretary's reference to Sri Lanka in her address, we want to be clear. Over the course of the difficult
conflict between the government of Sri Lanka and the Liberation Tigers of Tamil Eelam (LTTE), stretching into this
decade, the State Department as well as credible human rights organizations reported numerous cases of rape and
sexual violence in Sri Lanka, particularly acts committed against women held in detention by the government. This was
the basis for the Secretary's statement. At the same time, in the most recent phase of the conflict, from 2006 to 2009,
though we remained deeply concerned about reports of extrajudicial killings, disappearances and mistreatment of
detainees, we have not received reports that rape and sexual abuse were used as tools of war, as they clearly have in
other conflict areas around the world. We hope that this clarification puts the issue in its proper context.
These questions should not detract from the specific actions that Sri Lanka needs to take now. With the end of the
military conflict, Secretary Clinton believes strongly that Sri Lanka must focus to the future and move forward on the
promotion of peace and the protection of human rights. The government of Sri Lanka should release more than 250,000
displaced persons who are still confined in camps, and lead a process of genuine political and social reconciliation. The
United States stands ready to assist and support the people of Sri Lanka with these critical challenges."
168;"Crowley, Philip J <CrowleyPJ@state.gov>
Sunday, October 4, 2009 10:30 AM
H; preine
Re: Sri Lanka
Working it now; will provide to media as soon as we have delivery confirmatio. Should be by early this afternoon. RI"
168;"If you haven't read it yet, I commend the series that starts today in the NYT regarding his captivity.
Have a great Sunday. PJ"
168;"Your arrival in Kabul landed the front page picture in the NYT and sparked an on-line poll in Huff Post about your coat. At
last check, its favorability rating was 77 percent. Safe travels back. PJ"
168;"We had a little fun at today's briefing. Our friends in the media have been bugging us regarding your holiday plans, so
we announced your departure from Washington in the following way:
""...And finally, a few of you have asked about the schedule of the Secretary of State over the next few days. I can tell
you this morning the Secretary departed Washington and she stopped at the North Pole for an important bilateral
meeting with a well known international figure. During the meeting, in a formal demarche, sung to the tune of Twelve
Days of Christmas, the Secretary outlined her aspirations for the new year. They include, and feel free to hum
along: open and accountable governments, Middle East negotiations, more civilians in Afghanistan, empowerment of
women, fewer nuclear weapons, respect for human rights, resolution of historic grievances, treaties through the United
States Senate, Six-Party Talks, dialogue with Iran, enough food for people of the world to eat, climate change legislation,
and lastly, a championship for the Boston Red Sox. Okay, that last one's not on her list, but Harold Koh and I thought it
was important that we mention that here.""
It is a privilege to be a part of your team. We wish you, the President and Chelsea all the best during the holiday season
and look forward to great achievements in 2010, with one tiny exception.
Pi"
168;"Thank you. I will spend next week reviewing the recent IG report of my bureau. Gave us good marks on the technical
side of what we do, but there is definitely work to be done on our organizational structure, some leadership issues in
specific offices and how we interact and communicate across our various functions. On the planning side, thanks to the
2010 look ahead memos that the bureaus prepared for you, we will be more effective in creating media and outreach
opportunities because our focus will be not just on this week, but looking ahead to the month and quarter as well. We
have been briefing-centric in the past. We will be creating more channels to communicate our messages. I know Judith
spoke with you on Monday about greater emphasis on international media. We will be restructuring part of my
operation to be able to do that. Going through these issues, I'll either be well-rested or exhausted, but I am looking
forward to 2010.
PJ"
